service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at
amtrak,NER,87,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T22:46:00Z,2026-02-27T22:44:00Z,2026-02-27T22:44:00Z,2026-02-27T22:44:00Z,2026-02-27T19:11:46Z
amtrak,NER,87,2026-02-27,WAS,Washington Union Station,2026-02-28T00:12:00Z,2026-02-27T23:28:00Z,2026-02-27T23:28:00Z,2026-02-27T23:28:00Z,2026-02-27T19:11:46Z
amtrak,NER,88,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:08:00Z,2026-02-27T17:09:00Z,2026-02-27T17:06:00Z,2026-02-27T17:07:00Z,2026-02-27T19:11:46Z
amtrak,NER,88,2026-02-27,WAS,Washington Union Station,2026-02-27T16:27:00Z,2026-02-27T16:27:00Z,2026-02-27T16:27:00Z,2026-02-27T16:27:00Z,2026-02-27T19:11:46Z
amtrak,NER,99,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:56:00Z,2026-02-27T20:54:00Z,2026-02-27T20:54:00Z,2026-02-27T20:54:00Z,2026-02-27T19:11:46Z
amtrak,NER,99,2026-02-27,WAS,Washington Union Station,2026-02-27T22:20:00Z,2026-02-27T21:41:00Z,2026-02-27T21:41:00Z,2026-02-27T21:41:00Z,2026-02-27T19:11:46Z
amtrak,NER,106,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:04:00Z,2026-02-27T20:02:00Z,2026-02-27T20:02:00Z,2026-02-27T20:02:00Z,2026-02-27T19:11:46Z
amtrak,NER,106,2026-02-27,WAS,Washington Union Station,2026-02-27T19:20:00Z,2026-02-27T19:20:00Z,2026-02-27T19:20:00Z,2026-02-27T19:20:00Z,2026-02-27T19:11:46Z
amtrak,NER,135,2026-02-27,BAL,Baltimore Penn Station,2026-02-28T01:56:00Z,2026-02-28T01:54:00Z,2026-02-28T01:54:00Z,2026-02-28T01:54:00Z,2026-02-27T19:11:46Z
amtrak,NER,135,2026-02-27,WAS,Washington Union Station,2026-02-28T02:41:00Z,2026-02-28T02:37:00Z,2026-02-28T02:41:00Z,2026-02-28T02:37:00Z,2026-02-27T19:11:46Z
amtrak,NER,140,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:08:00Z,2026-02-27T18:08:00Z,2026-02-27T18:06:00Z,2026-02-27T18:05:00Z,2026-02-27T19:11:46Z
amtrak,NER,140,2026-02-27,WAS,Washington Union Station,2026-02-27T17:25:00Z,2026-02-27T17:25:00Z,2026-02-27T17:25:00Z,2026-02-27T17:25:00Z,2026-02-27T19:11:46Z
amtrak,NER,147,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:30:00Z,2026-02-27T20:28:00Z,2026-02-27T20:28:00Z,2026-02-27T20:28:00Z,2026-02-27T19:11:46Z
amtrak,NER,147,2026-02-27,WAS,Washington Union Station,2026-02-27T22:00:00Z,2026-02-27T21:12:00Z,2026-02-27T21:12:00Z,2026-02-27T21:12:00Z,2026-02-27T19:11:46Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T19:11:46Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T14:35:00Z,2026-02-27T11:58:00Z,2026-02-27T13:37:00Z,2026-02-27T19:11:46Z
amtrak,NER,152,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T14:06:00Z,2026-02-27T14:14:00Z,2026-02-27T14:04:00Z,2026-02-27T14:12:00Z,2026-02-27T19:11:46Z
amtrak,NER,152,2026-02-27,WAS,Washington Union Station,2026-02-27T13:22:00Z,2026-02-27T13:22:00Z,2026-02-27T13:22:00Z,2026-02-27T13:22:00Z,2026-02-27T19:11:46Z
amtrak,NER,155,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T16:56:00Z,2026-02-27T16:56:00Z,2026-02-27T16:53:00Z,2026-02-27T16:52:00Z,2026-02-27T19:11:46Z
amtrak,NER,155,2026-02-27,WAS,Washington Union Station,2026-02-27T19:10:00Z,2026-02-27T19:10:00Z,2026-02-27T17:41:00Z,2026-02-27T17:43:00Z,2026-02-27T19:11:46Z
amtrak,NER,156,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:20:00Z,2026-02-27T20:18:00Z,2026-02-27T20:18:00Z,2026-02-27T20:18:00Z,2026-02-27T19:11:46Z
amtrak,NER,156,2026-02-27,WAS,Washington Union Station,2026-02-27T19:35:00Z,2026-02-27T19:35:00Z,2026-02-27T18:51:00Z,2026-02-27T18:58:00Z,2026-02-27T19:11:46Z
amtrak,NER,158,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T23:54:00Z,2026-02-27T23:54:00Z,2026-02-27T23:52:00Z,2026-02-27T23:54:00Z,2026-02-27T19:11:46Z
amtrak,NER,158,2026-02-27,WAS,Washington Union Station,2026-02-27T23:10:00Z,2026-02-27T22:38:00Z,2026-02-27T22:37:00Z,2026-02-27T22:38:00Z,2026-02-27T19:11:46Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:34:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T19:11:46Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T19:11:46Z
amtrak,NER,161,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T21:35:00Z,2026-02-27T21:33:00Z,2026-02-27T21:33:00Z,2026-02-27T21:33:00Z,2026-02-27T19:11:46Z
amtrak,NER,161,2026-02-27,WAS,Washington Union Station,2026-02-27T22:20:00Z,2026-02-27T22:14:00Z,2026-02-27T22:20:00Z,2026-02-27T22:14:00Z,2026-02-27T19:11:46Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:06:00Z,2026-02-27T12:01:00Z,2026-02-27T12:03:00Z,2026-02-27T19:11:46Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T19:11:46Z
amtrak,NER,163,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T23:52:00Z,2026-02-27T23:50:00Z,2026-02-27T23:50:00Z,2026-02-27T23:50:00Z,2026-02-27T19:11:46Z
amtrak,NER,163,2026-02-27,WAS,Washington Union Station,2026-02-28T00:40:00Z,2026-02-28T00:31:00Z,2026-02-28T00:40:00Z,2026-02-28T00:31:00Z,2026-02-27T19:11:46Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T15:12:00Z,2026-02-27T14:59:00Z,2026-02-27T15:07:00Z,2026-02-27T19:11:46Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:22:00Z,2026-02-27T19:11:46Z
amtrak,NER,194,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:47:00Z,2026-02-27T18:53:00Z,2026-02-27T18:45:00Z,2026-02-27T18:51:00Z,2026-02-27T19:11:46Z
amtrak,NER,194,2026-02-27,WAS,Washington Union Station,2026-02-27T18:05:00Z,2026-02-27T18:05:00Z,2026-02-27T18:05:00Z,2026-02-27T18:05:00Z,2026-02-27T19:11:46Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T19:00:00Z,2026-02-27T18:44:00Z,2026-02-27T18:58:00Z,2026-02-27T19:11:46Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:38:00Z,2026-02-27T19:38:00Z,2026-02-27T19:38:00Z,2026-02-27T19:11:46Z
marc,11705,Train422,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T18:10:00Z,2026-02-27T18:10:00Z,NA,NA,2026-02-27T19:14:47Z
marc,11705,Train422,2026-02-27,12002,PENN STATION MARC nb,NA,NA,2026-02-27T19:17:16Z,2026-02-27T19:15:32Z,2026-02-27T19:14:47Z
marc,11705,Train433,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T18:35:00Z,2026-02-27T18:35:00Z,NA,NA,2026-02-27T19:14:47Z
marc,11705,Train433,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T19:34:43Z,2026-02-27T19:38:26Z,2026-02-27T19:14:47Z
amtrak,NER,82,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T16:15:00Z,2026-02-27T16:43:00Z,2026-02-27T16:13:00Z,2026-02-27T16:40:00Z,2026-02-27T19:14:47Z
amtrak,NER,82,2026-02-27,WAS,Washington Union Station,2026-02-27T15:30:00Z,2026-02-27T15:52:00Z,2026-02-27T15:30:00Z,2026-02-27T15:52:00Z,2026-02-27T19:14:47Z
amtrak,NER,87,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T22:46:00Z,2026-02-27T22:44:00Z,2026-02-27T22:44:00Z,2026-02-27T22:44:00Z,2026-02-27T19:14:47Z
amtrak,NER,87,2026-02-27,WAS,Washington Union Station,2026-02-28T00:12:00Z,2026-02-27T23:28:00Z,2026-02-27T23:28:00Z,2026-02-27T23:28:00Z,2026-02-27T19:14:47Z
amtrak,NER,88,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:08:00Z,2026-02-27T17:09:00Z,2026-02-27T17:06:00Z,2026-02-27T17:07:00Z,2026-02-27T19:14:47Z
amtrak,NER,88,2026-02-27,WAS,Washington Union Station,2026-02-27T16:27:00Z,2026-02-27T16:27:00Z,2026-02-27T16:27:00Z,2026-02-27T16:27:00Z,2026-02-27T19:14:47Z
amtrak,NER,99,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:56:00Z,2026-02-27T20:54:00Z,2026-02-27T20:54:00Z,2026-02-27T20:54:00Z,2026-02-27T19:14:47Z
amtrak,NER,99,2026-02-27,WAS,Washington Union Station,2026-02-27T22:20:00Z,2026-02-27T21:41:00Z,2026-02-27T21:41:00Z,2026-02-27T21:41:00Z,2026-02-27T19:14:47Z
amtrak,NER,106,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:04:00Z,2026-02-27T20:02:00Z,2026-02-27T20:02:00Z,2026-02-27T20:02:00Z,2026-02-27T19:14:47Z
amtrak,NER,106,2026-02-27,WAS,Washington Union Station,2026-02-27T19:20:00Z,2026-02-27T19:20:00Z,2026-02-27T19:20:00Z,2026-02-27T19:20:00Z,2026-02-27T19:14:47Z
amtrak,NER,135,2026-02-27,BAL,Baltimore Penn Station,2026-02-28T01:56:00Z,2026-02-28T01:54:00Z,2026-02-28T01:54:00Z,2026-02-28T01:54:00Z,2026-02-27T19:14:47Z
amtrak,NER,135,2026-02-27,WAS,Washington Union Station,2026-02-28T02:41:00Z,2026-02-28T02:37:00Z,2026-02-28T02:41:00Z,2026-02-28T02:37:00Z,2026-02-27T19:14:47Z
amtrak,NER,140,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:08:00Z,2026-02-27T18:08:00Z,2026-02-27T18:06:00Z,2026-02-27T18:05:00Z,2026-02-27T19:14:47Z
amtrak,NER,140,2026-02-27,WAS,Washington Union Station,2026-02-27T17:25:00Z,2026-02-27T17:25:00Z,2026-02-27T17:25:00Z,2026-02-27T17:25:00Z,2026-02-27T19:14:47Z
amtrak,NER,147,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:30:00Z,2026-02-27T20:28:00Z,2026-02-27T20:28:00Z,2026-02-27T20:28:00Z,2026-02-27T19:14:47Z
amtrak,NER,147,2026-02-27,WAS,Washington Union Station,2026-02-27T22:00:00Z,2026-02-27T21:12:00Z,2026-02-27T21:12:00Z,2026-02-27T21:12:00Z,2026-02-27T19:14:47Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T19:14:47Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T14:35:00Z,2026-02-27T11:58:00Z,2026-02-27T13:37:00Z,2026-02-27T19:14:47Z
amtrak,NER,152,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T14:06:00Z,2026-02-27T14:14:00Z,2026-02-27T14:04:00Z,2026-02-27T14:12:00Z,2026-02-27T19:14:47Z
amtrak,NER,152,2026-02-27,WAS,Washington Union Station,2026-02-27T13:22:00Z,2026-02-27T13:22:00Z,2026-02-27T13:22:00Z,2026-02-27T13:22:00Z,2026-02-27T19:14:47Z
amtrak,NER,155,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T16:56:00Z,2026-02-27T16:56:00Z,2026-02-27T16:53:00Z,2026-02-27T16:52:00Z,2026-02-27T19:14:47Z
amtrak,NER,155,2026-02-27,WAS,Washington Union Station,2026-02-27T19:10:00Z,2026-02-27T19:10:00Z,2026-02-27T17:41:00Z,2026-02-27T17:43:00Z,2026-02-27T19:14:47Z
amtrak,NER,156,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T20:20:00Z,2026-02-27T20:18:00Z,2026-02-27T20:18:00Z,2026-02-27T20:18:00Z,2026-02-27T19:14:47Z
amtrak,NER,156,2026-02-27,WAS,Washington Union Station,2026-02-27T19:35:00Z,2026-02-27T19:35:00Z,2026-02-27T18:51:00Z,2026-02-27T18:58:00Z,2026-02-27T19:14:47Z
amtrak,NER,158,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T23:54:00Z,2026-02-27T23:54:00Z,2026-02-27T23:52:00Z,2026-02-27T23:54:00Z,2026-02-27T19:14:47Z
amtrak,NER,158,2026-02-27,WAS,Washington Union Station,2026-02-27T23:10:00Z,2026-02-27T22:38:00Z,2026-02-27T22:37:00Z,2026-02-27T22:38:00Z,2026-02-27T19:14:47Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:34:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T19:14:47Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T19:14:47Z
amtrak,NER,161,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T21:35:00Z,2026-02-27T21:33:00Z,2026-02-27T21:33:00Z,2026-02-27T21:33:00Z,2026-02-27T19:14:47Z
amtrak,NER,161,2026-02-27,WAS,Washington Union Station,2026-02-27T22:20:00Z,2026-02-27T22:14:00Z,2026-02-27T22:20:00Z,2026-02-27T22:14:00Z,2026-02-27T19:14:47Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:06:00Z,2026-02-27T12:01:00Z,2026-02-27T12:03:00Z,2026-02-27T19:14:47Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T19:14:47Z
amtrak,NER,163,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T23:52:00Z,2026-02-27T23:50:00Z,2026-02-27T23:50:00Z,2026-02-27T23:50:00Z,2026-02-27T19:14:47Z
amtrak,NER,163,2026-02-27,WAS,Washington Union Station,2026-02-28T00:40:00Z,2026-02-28T00:31:00Z,2026-02-28T00:40:00Z,2026-02-28T00:31:00Z,2026-02-27T19:14:47Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T15:12:00Z,2026-02-27T14:59:00Z,2026-02-27T15:07:00Z,2026-02-27T19:14:47Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:22:00Z,2026-02-27T19:14:47Z
amtrak,NER,194,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:47:00Z,2026-02-27T18:53:00Z,2026-02-27T18:45:00Z,2026-02-27T18:51:00Z,2026-02-27T19:14:47Z
amtrak,NER,194,2026-02-27,WAS,Washington Union Station,2026-02-27T18:05:00Z,2026-02-27T18:05:00Z,2026-02-27T18:05:00Z,2026-02-27T18:05:00Z,2026-02-27T19:14:47Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T19:00:00Z,2026-02-27T18:44:00Z,2026-02-27T18:58:00Z,2026-02-27T19:14:47Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:38:00Z,2026-02-27T19:38:00Z,2026-02-27T19:38:00Z,2026-02-27T19:14:47Z
