service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
amtrak,NER,151,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T10:10:00Z,2026-08-10T10:13:00Z,2026-08-10T10:08:00Z,2026-08-10T10:11:00Z,2026-08-10T11:01:10Z,69.2
amtrak,NER,151,2026-08-10,WAS,Washington Union Station,2026-08-10T11:30:00Z,2026-08-10T11:30:00Z,2026-08-10T10:58:00Z,2026-08-10T10:56:00Z,2026-08-10T11:01:10Z,69.2
amtrak,NER,170,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T09:44:00Z,2026-08-10T09:44:00Z,2026-08-10T09:42:00Z,2026-08-10T09:43:00Z,2026-08-10T11:01:10Z,69.2
amtrak,NER,170,2026-08-10,WAS,Washington Union Station,2026-08-10T09:05:00Z,2026-08-10T09:05:00Z,2026-08-10T09:05:00Z,2026-08-10T09:05:00Z,2026-08-10T11:01:10Z,69.2
amtrak,NER,172,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T11:50:00Z,2026-08-10T11:50:00Z,2026-08-10T11:48:00Z,2026-08-10T11:48:00Z,2026-08-10T11:01:10Z,69.2
amtrak,NER,172,2026-08-10,WAS,Washington Union Station,2026-08-10T11:06:00Z,2026-08-10T11:06:00Z,2026-08-10T11:06:00Z,2026-08-10T11:06:00Z,2026-08-10T11:01:10Z,69.2
amtrak,NER,181,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T12:22:00Z,2026-08-10T12:19:00Z,2026-08-10T12:19:00Z,2026-08-10T12:19:00Z,2026-08-10T11:01:10Z,69.2
amtrak,NER,181,2026-08-10,WAS,Washington Union Station,2026-08-10T13:02:00Z,2026-08-10T12:55:00Z,2026-08-10T13:02:00Z,2026-08-10T12:55:00Z,2026-08-10T11:01:10Z,69.2
amtrak,NER,183,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T14:20:00Z,2026-08-10T14:20:00Z,2026-08-10T14:17:00Z,2026-08-10T14:17:00Z,2026-08-10T11:01:10Z,69.2
amtrak,NER,183,2026-08-10,WAS,Washington Union Station,2026-08-10T15:04:00Z,2026-08-10T15:04:00Z,2026-08-10T15:04:00Z,2026-08-10T15:00:00Z,2026-08-10T11:01:10Z,69.2
marc,11705,Train404,2026-08-10,11958,UNION STATION MARC Washington,2026-08-10T10:40:00Z,2026-08-10T10:42:48Z,NA,NA,2026-08-10T11:04:11Z,69.8
marc,11705,Train404,2026-08-10,12002,PENN STATION MARC nb,NA,NA,2026-08-10T11:36:00Z,2026-08-10T11:36:00Z,2026-08-10T11:04:11Z,69.8
marc,11705,Train408,2026-08-10,11958,UNION STATION MARC Washington,2026-08-10T11:00:00Z,2026-08-10T11:01:31Z,NA,NA,2026-08-10T11:04:11Z,69.8
marc,11705,Train408,2026-08-10,12002,PENN STATION MARC nb,NA,NA,2026-08-10T11:44:00Z,2026-08-10T11:46:53Z,2026-08-10T11:04:11Z,69.8
marc,11705,Train413,2026-08-10,11980,PENN STATION MARC sb,2026-08-10T10:40:00Z,2026-08-10T10:40:00Z,NA,NA,2026-08-10T11:04:11Z,69.8
marc,11705,Train413,2026-08-10,11958,UNION STATION MARC Washington,NA,NA,2026-08-10T11:43:00Z,2026-08-10T11:44:43Z,2026-08-10T11:04:11Z,69.8
marc,11705,Train415,2026-08-10,11958,UNION STATION MARC Washington,NA,NA,2026-08-10T12:02:00Z,2026-08-10T12:05:22Z,2026-08-10T11:04:11Z,69.8
marc,11705,Train409,2026-08-10,11980,PENN STATION MARC sb,2026-08-10T10:20:00Z,2026-08-10T10:20:00Z,NA,NA,2026-08-10T11:04:11Z,69.8
marc,11705,Train409,2026-08-10,11958,UNION STATION MARC Washington,NA,NA,2026-08-10T11:28:00Z,2026-08-10T11:32:04Z,2026-08-10T11:04:11Z,69.8
marc,11705,Train502,2026-08-10,11958,UNION STATION MARC Washington,2026-08-10T10:12:00Z,2026-08-10T10:15:00Z,NA,NA,2026-08-10T11:04:11Z,69.8
marc,11705,Train502,2026-08-10,12002,PENN STATION MARC nb,2026-08-10T11:26:00Z,2026-08-10T11:26:00Z,2026-08-10T11:24:00Z,2026-08-10T11:22:20Z,2026-08-10T11:04:11Z,69.8
marc,11705,Train517,2026-08-10,11980,PENN STATION MARC sb,2026-08-10T11:20:00Z,2026-08-10T11:22:25Z,2026-08-10T11:16:05Z,2026-08-10T11:18:30Z,2026-08-10T11:04:11Z,69.8
marc,11705,Train517,2026-08-10,11958,UNION STATION MARC Washington,NA,NA,2026-08-10T12:19:00Z,2026-08-10T12:21:25Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,66,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T02:51:00Z,2026-08-10T03:53:00Z,2026-08-10T02:49:00Z,2026-08-10T03:49:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,66,2026-08-10,WAS,Washington Union Station,2026-08-10T02:00:00Z,2026-08-10T03:12:00Z,2026-08-10T01:28:00Z,2026-08-10T01:37:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,67,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T10:04:00Z,2026-08-10T10:04:00Z,2026-08-10T10:02:00Z,2026-08-10T10:03:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,67,2026-08-10,WAS,Washington Union Station,2026-08-10T11:20:00Z,2026-08-10T11:20:00Z,2026-08-10T10:54:00Z,2026-08-10T10:54:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,86,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T13:32:00Z,2026-08-10T13:30:00Z,2026-08-10T13:30:00Z,2026-08-10T13:30:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,86,2026-08-10,WAS,Washington Union Station,2026-08-10T12:55:00Z,2026-08-10T12:18:00Z,2026-08-10T12:18:00Z,2026-08-10T12:18:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,95,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T17:23:00Z,2026-08-10T17:14:00Z,2026-08-10T17:14:00Z,2026-08-10T17:14:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,95,2026-08-10,WAS,Washington Union Station,2026-08-10T18:35:00Z,2026-08-10T18:05:00Z,2026-08-10T18:05:00Z,2026-08-10T18:05:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,111,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T11:36:00Z,2026-08-10T11:59:00Z,2026-08-10T11:34:00Z,2026-08-10T11:59:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,111,2026-08-10,WAS,Washington Union Station,2026-08-10T12:22:00Z,2026-08-10T12:41:00Z,2026-08-10T12:22:00Z,2026-08-10T12:41:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,113,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T13:07:00Z,NA,2026-08-10T13:05:00Z,NA,2026-08-10T11:04:11Z,69.8
amtrak,NER,113,2026-08-10,WAS,Washington Union Station,2026-08-10T13:53:00Z,NA,2026-08-10T13:53:00Z,NA,2026-08-10T11:04:11Z,69.8
amtrak,NER,130,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T11:05:00Z,2026-08-10T11:05:00Z,2026-08-10T11:03:00Z,2026-08-10T10:56:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,130,2026-08-10,WAS,Washington Union Station,2026-08-10T10:20:00Z,2026-08-10T10:20:00Z,2026-08-10T10:20:00Z,2026-08-10T10:20:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,141,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T15:00:00Z,2026-08-10T14:58:00Z,2026-08-10T14:58:00Z,2026-08-10T14:58:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,141,2026-08-10,WAS,Washington Union Station,2026-08-10T15:41:00Z,2026-08-10T15:40:00Z,2026-08-10T15:41:00Z,2026-08-10T15:40:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,151,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T10:10:00Z,2026-08-10T10:13:00Z,2026-08-10T10:08:00Z,2026-08-10T10:11:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,151,2026-08-10,WAS,Washington Union Station,2026-08-10T11:30:00Z,2026-08-10T11:30:00Z,2026-08-10T10:58:00Z,2026-08-10T10:56:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,170,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T09:44:00Z,2026-08-10T09:44:00Z,2026-08-10T09:42:00Z,2026-08-10T09:43:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,170,2026-08-10,WAS,Washington Union Station,2026-08-10T09:05:00Z,2026-08-10T09:05:00Z,2026-08-10T09:05:00Z,2026-08-10T09:05:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,172,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T11:50:00Z,2026-08-10T11:50:00Z,2026-08-10T11:48:00Z,2026-08-10T11:48:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,172,2026-08-10,WAS,Washington Union Station,2026-08-10T11:06:00Z,2026-08-10T11:06:00Z,2026-08-10T11:06:00Z,2026-08-10T11:06:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,181,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T12:22:00Z,2026-08-10T12:19:00Z,2026-08-10T12:19:00Z,2026-08-10T12:19:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,181,2026-08-10,WAS,Washington Union Station,2026-08-10T13:02:00Z,2026-08-10T12:55:00Z,2026-08-10T13:02:00Z,2026-08-10T12:55:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,183,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T14:20:00Z,2026-08-10T14:20:00Z,2026-08-10T14:17:00Z,2026-08-10T14:17:00Z,2026-08-10T11:04:11Z,69.8
amtrak,NER,183,2026-08-10,WAS,Washington Union Station,2026-08-10T15:04:00Z,2026-08-10T15:04:00Z,2026-08-10T15:04:00Z,2026-08-10T15:00:00Z,2026-08-10T11:04:11Z,69.8
marc,11705,Train410,2026-08-10,11958,UNION STATION MARC Washington,2026-08-10T11:15:00Z,2026-08-10T11:16:50Z,NA,NA,2026-08-10T11:44:04Z,73.2
marc,11705,Train410,2026-08-10,12002,PENN STATION MARC nb,NA,NA,2026-08-10T12:17:00Z,2026-08-10T12:22:33Z,2026-08-10T11:44:04Z,73.2
marc,11705,Train413,2026-08-10,11980,PENN STATION MARC sb,2026-08-10T10:40:00Z,2026-08-10T10:40:00Z,NA,NA,2026-08-10T11:44:04Z,73.2
marc,11705,Train413,2026-08-10,11958,UNION STATION MARC Washington,NA,NA,2026-08-10T11:43:00Z,2026-08-10T11:44:56Z,2026-08-10T11:44:04Z,73.2
marc,11705,Train415,2026-08-10,11980,PENN STATION MARC sb,2026-08-10T11:00:00Z,2026-08-10T11:00:00Z,NA,NA,2026-08-10T11:44:04Z,73.2
marc,11705,Train415,2026-08-10,11958,UNION STATION MARC Washington,NA,NA,2026-08-10T12:02:00Z,2026-08-10T12:06:48Z,2026-08-10T11:44:04Z,73.2
marc,11705,Train502,2026-08-10,11958,UNION STATION MARC Washington,2026-08-10T10:12:00Z,2026-08-10T10:15:00Z,NA,NA,2026-08-10T11:44:04Z,73.2
marc,11705,Train502,2026-08-10,12002,PENN STATION MARC nb,2026-08-10T11:26:00Z,2026-08-10T11:24:14Z,2026-08-10T11:24:00Z,2026-08-10T11:13:41Z,2026-08-10T11:44:04Z,73.2
marc,11705,Train517,2026-08-10,11980,PENN STATION MARC sb,2026-08-10T11:20:00Z,2026-08-10T11:18:06Z,2026-08-10T11:16:05Z,2026-08-10T11:17:06Z,2026-08-10T11:44:04Z,73.2
marc,11705,Train517,2026-08-10,11958,UNION STATION MARC Washington,NA,NA,2026-08-10T12:19:00Z,2026-08-10T12:20:15Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,66,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T02:51:00Z,2026-08-10T03:53:00Z,2026-08-10T02:49:00Z,2026-08-10T03:49:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,66,2026-08-10,WAS,Washington Union Station,2026-08-10T02:00:00Z,2026-08-10T03:12:00Z,2026-08-10T01:28:00Z,2026-08-10T01:37:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,67,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T10:04:00Z,2026-08-10T10:04:00Z,2026-08-10T10:02:00Z,2026-08-10T10:03:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,67,2026-08-10,WAS,Washington Union Station,2026-08-10T11:20:00Z,2026-08-10T11:25:00Z,2026-08-10T10:54:00Z,2026-08-10T10:54:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,86,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T13:32:00Z,2026-08-10T13:30:00Z,2026-08-10T13:30:00Z,2026-08-10T13:30:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,86,2026-08-10,WAS,Washington Union Station,2026-08-10T12:55:00Z,2026-08-10T12:18:00Z,2026-08-10T12:18:00Z,2026-08-10T12:18:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,95,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T17:23:00Z,2026-08-10T17:14:00Z,2026-08-10T17:14:00Z,2026-08-10T17:14:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,95,2026-08-10,WAS,Washington Union Station,2026-08-10T18:35:00Z,2026-08-10T18:05:00Z,2026-08-10T18:05:00Z,2026-08-10T18:05:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,111,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T11:36:00Z,2026-08-10T11:55:00Z,2026-08-10T11:34:00Z,2026-08-10T11:55:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,111,2026-08-10,WAS,Washington Union Station,2026-08-10T12:22:00Z,2026-08-10T12:37:00Z,2026-08-10T12:22:00Z,2026-08-10T12:37:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,112,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T12:22:00Z,2026-08-10T12:20:00Z,2026-08-10T12:20:00Z,2026-08-10T12:20:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,112,2026-08-10,WAS,Washington Union Station,2026-08-10T11:40:00Z,2026-08-10T11:40:00Z,2026-08-10T11:40:00Z,2026-08-10T11:40:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,113,2026-08-10,BAL,Baltimore Penn Station,2026-08-10T13:07:00Z,2026-08-10T13:09:00Z,2026-08-10T13:05:00Z,2026-08-10T13:09:00Z,2026-08-10T11:44:04Z,73.2
amtrak,NER,113,2026-08-10,WAS,Washington Union Station,2026-08-10T13:53:00Z,NA,2026-08-10T13:53:00Z,NA,2026-08-10T11:44:04Z,73.2
