service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
amtrak,NER,172,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T11:54:00Z,2026-04-28T11:52:00Z,2026-04-28T11:52:00Z,2026-04-28T11:52:00Z,2026-04-28T11:41:35Z,89.4
amtrak,NER,172,2026-04-28,WAS,Washington Union Station,2026-04-28T11:10:00Z,2026-04-28T11:10:00Z,2026-04-28T11:10:00Z,2026-04-28T11:10:00Z,2026-04-28T11:41:35Z,89.4
amtrak,NER,181,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T12:26:00Z,2026-04-28T12:23:00Z,2026-04-28T12:23:00Z,2026-04-28T12:23:00Z,2026-04-28T11:41:35Z,89.4
amtrak,NER,181,2026-04-28,WAS,Washington Union Station,2026-04-28T13:06:00Z,2026-04-28T12:59:00Z,2026-04-28T13:06:00Z,2026-04-28T12:59:00Z,2026-04-28T11:41:35Z,89.4
amtrak,NER,183,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T14:32:00Z,2026-04-28T14:29:00Z,2026-04-28T14:29:00Z,2026-04-28T14:29:00Z,2026-04-28T11:41:35Z,89.4
amtrak,NER,183,2026-04-28,WAS,Washington Union Station,2026-04-28T15:16:00Z,2026-04-28T15:16:00Z,2026-04-28T15:16:00Z,2026-04-28T15:16:00Z,2026-04-28T11:41:35Z,89.4
marc,11705,Train410,2026-04-28,11958,UNION STATION MARC Washington,2026-04-28T11:15:00Z,2026-04-28T11:17:21Z,NA,NA,2026-04-28T11:44:36Z,88.5
marc,11705,Train410,2026-04-28,12002,PENN STATION MARC nb,NA,NA,2026-04-28T12:17:00Z,2026-04-28T12:22:51Z,2026-04-28T11:44:36Z,88.5
marc,11705,Train413,2026-04-28,11980,PENN STATION MARC sb,2026-04-28T10:40:00Z,2026-04-28T10:40:00Z,NA,NA,2026-04-28T11:44:36Z,88.5
marc,11705,Train413,2026-04-28,11958,UNION STATION MARC Washington,NA,NA,2026-04-28T11:43:00Z,2026-04-28T11:48:18Z,2026-04-28T11:44:36Z,88.5
marc,11705,Train415,2026-04-28,11980,PENN STATION MARC sb,2026-04-28T11:00:00Z,2026-04-28T11:00:00Z,NA,NA,2026-04-28T11:44:36Z,88.5
marc,11705,Train415,2026-04-28,11958,UNION STATION MARC Washington,NA,NA,2026-04-28T12:02:00Z,2026-04-28T12:06:12Z,2026-04-28T11:44:36Z,88.5
marc,11705,Train517,2026-04-28,11980,PENN STATION MARC sb,2026-04-28T11:20:00Z,2026-04-28T11:20:03Z,2026-04-28T11:16:05Z,2026-04-28T11:15:57Z,2026-04-28T11:44:36Z,88.5
marc,11705,Train517,2026-04-28,11958,UNION STATION MARC Washington,NA,NA,2026-04-28T12:19:00Z,2026-04-28T12:20:50Z,2026-04-28T11:44:36Z,88.5
marc,11705,Train502,2026-04-28,11958,UNION STATION MARC Washington,2026-04-28T10:12:00Z,2026-04-28T10:13:33Z,NA,NA,2026-04-28T11:44:36Z,88.5
marc,11705,Train502,2026-04-28,12002,PENN STATION MARC nb,2026-04-28T11:21:00Z,2026-04-28T11:19:56Z,2026-04-28T11:19:00Z,2026-04-28T11:15:21Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,66,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T02:51:00Z,2026-04-28T02:51:00Z,2026-04-28T02:49:00Z,2026-04-28T02:46:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,66,2026-04-28,WAS,Washington Union Station,2026-04-28T02:00:00Z,2026-04-28T02:00:00Z,2026-04-28T01:28:00Z,2026-04-28T01:28:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,67,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T10:04:00Z,2026-04-28T10:04:00Z,2026-04-28T10:02:00Z,2026-04-28T09:53:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,67,2026-04-28,WAS,Washington Union Station,2026-04-28T11:20:00Z,2026-04-28T11:23:00Z,2026-04-28T10:54:00Z,2026-04-28T10:56:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,86,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T13:37:00Z,2026-04-28T13:35:00Z,2026-04-28T13:35:00Z,2026-04-28T13:35:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,86,2026-04-28,WAS,Washington Union Station,2026-04-28T12:50:00Z,2026-04-28T12:15:00Z,2026-04-28T12:18:00Z,2026-04-28T12:15:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,95,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T17:27:00Z,2026-04-28T17:18:00Z,2026-04-28T17:18:00Z,2026-04-28T17:18:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,95,2026-04-28,WAS,Washington Union Station,2026-04-28T18:35:00Z,2026-04-28T18:06:00Z,2026-04-28T18:05:00Z,2026-04-28T18:06:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,111,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T11:40:00Z,2026-04-28T11:44:00Z,2026-04-28T11:38:00Z,2026-04-28T11:44:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,111,2026-04-28,WAS,Washington Union Station,2026-04-28T12:26:00Z,2026-04-28T12:26:00Z,2026-04-28T12:26:00Z,2026-04-28T12:26:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,112,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T12:27:00Z,2026-04-28T12:27:00Z,2026-04-28T12:25:00Z,2026-04-28T12:25:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,112,2026-04-28,WAS,Washington Union Station,2026-04-28T11:45:00Z,2026-04-28T11:45:00Z,2026-04-28T11:45:00Z,2026-04-28T11:45:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,113,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T13:09:00Z,2026-04-28T13:05:00Z,2026-04-28T13:07:00Z,2026-04-28T13:05:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,113,2026-04-28,WAS,Washington Union Station,2026-04-28T13:55:00Z,NA,2026-04-28T13:55:00Z,NA,2026-04-28T11:44:36Z,88.5
amtrak,NER,125,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T18:28:00Z,2026-04-28T18:26:00Z,2026-04-28T18:25:00Z,2026-04-28T18:26:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,125,2026-04-28,WAS,Washington Union Station,2026-04-28T19:50:00Z,2026-04-28T19:11:00Z,2026-04-28T19:11:00Z,2026-04-28T19:11:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,130,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T11:18:00Z,2026-04-28T11:21:00Z,2026-04-28T11:16:00Z,2026-04-28T11:19:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,130,2026-04-28,WAS,Washington Union Station,2026-04-28T10:30:00Z,2026-04-28T10:30:00Z,2026-04-28T10:30:00Z,2026-04-28T10:30:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,141,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T15:04:00Z,2026-04-28T15:02:00Z,2026-04-28T15:02:00Z,2026-04-28T15:02:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,141,2026-04-28,WAS,Washington Union Station,2026-04-28T15:45:00Z,2026-04-28T15:46:00Z,2026-04-28T15:45:00Z,2026-04-28T15:46:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,151,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T10:10:00Z,2026-04-28T10:10:00Z,2026-04-28T10:08:00Z,2026-04-28T10:09:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,151,2026-04-28,WAS,Washington Union Station,2026-04-28T11:30:00Z,2026-04-28T11:33:00Z,2026-04-28T10:58:00Z,2026-04-28T10:58:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,170,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T09:44:00Z,2026-04-28T09:44:00Z,2026-04-28T09:42:00Z,2026-04-28T09:42:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,170,2026-04-28,WAS,Washington Union Station,2026-04-28T09:05:00Z,2026-04-28T09:05:00Z,2026-04-28T09:05:00Z,2026-04-28T09:05:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,172,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T11:54:00Z,2026-04-28T11:52:00Z,2026-04-28T11:52:00Z,2026-04-28T11:52:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,172,2026-04-28,WAS,Washington Union Station,2026-04-28T11:10:00Z,2026-04-28T11:10:00Z,2026-04-28T11:10:00Z,2026-04-28T11:10:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,181,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T12:26:00Z,2026-04-28T12:18:00Z,2026-04-28T12:23:00Z,2026-04-28T12:18:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,181,2026-04-28,WAS,Washington Union Station,2026-04-28T13:06:00Z,2026-04-28T13:06:00Z,2026-04-28T13:06:00Z,2026-04-28T13:06:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,183,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T14:32:00Z,2026-04-28T14:29:00Z,2026-04-28T14:29:00Z,2026-04-28T14:29:00Z,2026-04-28T11:44:36Z,88.5
amtrak,NER,183,2026-04-28,WAS,Washington Union Station,2026-04-28T15:16:00Z,2026-04-28T15:16:00Z,2026-04-28T15:16:00Z,2026-04-28T15:16:00Z,2026-04-28T11:44:36Z,88.5
marc,11705,Train410,2026-04-28,11958,UNION STATION MARC Washington,2026-04-28T11:15:00Z,2026-04-28T11:17:21Z,NA,NA,2026-04-28T11:47:38Z,89.1
marc,11705,Train410,2026-04-28,12002,PENN STATION MARC nb,NA,NA,2026-04-28T12:17:00Z,2026-04-28T12:22:39Z,2026-04-28T11:47:38Z,89.1
marc,11705,Train413,2026-04-28,11980,PENN STATION MARC sb,2026-04-28T10:40:00Z,2026-04-28T10:40:00Z,NA,NA,2026-04-28T11:47:38Z,89.1
marc,11705,Train413,2026-04-28,11958,UNION STATION MARC Washington,NA,NA,2026-04-28T11:43:00Z,2026-04-28T11:48:14Z,2026-04-28T11:47:38Z,89.1
marc,11705,Train415,2026-04-28,11980,PENN STATION MARC sb,2026-04-28T11:00:00Z,2026-04-28T11:00:00Z,NA,NA,2026-04-28T11:47:38Z,89.1
marc,11705,Train415,2026-04-28,11958,UNION STATION MARC Washington,NA,NA,2026-04-28T12:02:00Z,2026-04-28T12:06:13Z,2026-04-28T11:47:38Z,89.1
marc,11705,Train517,2026-04-28,11980,PENN STATION MARC sb,2026-04-28T11:20:00Z,2026-04-28T11:20:03Z,2026-04-28T11:16:05Z,2026-04-28T11:15:57Z,2026-04-28T11:47:38Z,89.1
marc,11705,Train517,2026-04-28,11958,UNION STATION MARC Washington,NA,NA,2026-04-28T12:19:00Z,2026-04-28T12:20:19Z,2026-04-28T11:47:38Z,89.1
marc,11705,Train502,2026-04-28,11958,UNION STATION MARC Washington,2026-04-28T10:12:00Z,2026-04-28T10:13:33Z,NA,NA,2026-04-28T11:47:38Z,89.1
marc,11705,Train502,2026-04-28,12002,PENN STATION MARC nb,2026-04-28T11:21:00Z,2026-04-28T11:19:56Z,2026-04-28T11:19:00Z,2026-04-28T11:15:21Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,66,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T02:51:00Z,2026-04-28T02:51:00Z,2026-04-28T02:49:00Z,2026-04-28T02:46:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,66,2026-04-28,WAS,Washington Union Station,2026-04-28T02:00:00Z,2026-04-28T02:00:00Z,2026-04-28T01:28:00Z,2026-04-28T01:28:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,67,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T10:04:00Z,2026-04-28T10:04:00Z,2026-04-28T10:02:00Z,2026-04-28T09:53:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,67,2026-04-28,WAS,Washington Union Station,2026-04-28T11:20:00Z,2026-04-28T11:23:00Z,2026-04-28T10:54:00Z,2026-04-28T10:56:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,86,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T13:37:00Z,2026-04-28T13:35:00Z,2026-04-28T13:35:00Z,2026-04-28T13:35:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,86,2026-04-28,WAS,Washington Union Station,2026-04-28T12:50:00Z,2026-04-28T12:15:00Z,2026-04-28T12:18:00Z,2026-04-28T12:15:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,95,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T17:27:00Z,2026-04-28T17:18:00Z,2026-04-28T17:18:00Z,2026-04-28T17:18:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,95,2026-04-28,WAS,Washington Union Station,2026-04-28T18:35:00Z,2026-04-28T18:06:00Z,2026-04-28T18:05:00Z,2026-04-28T18:06:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,111,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T11:40:00Z,2026-04-28T11:45:00Z,2026-04-28T11:38:00Z,2026-04-28T11:42:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,111,2026-04-28,WAS,Washington Union Station,2026-04-28T12:26:00Z,2026-04-28T12:26:00Z,2026-04-28T12:26:00Z,2026-04-28T12:26:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,112,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T12:27:00Z,2026-04-28T12:27:00Z,2026-04-28T12:25:00Z,2026-04-28T12:25:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,112,2026-04-28,WAS,Washington Union Station,2026-04-28T11:45:00Z,2026-04-28T11:45:00Z,2026-04-28T11:45:00Z,2026-04-28T11:45:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,113,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T13:09:00Z,2026-04-28T13:05:00Z,2026-04-28T13:07:00Z,2026-04-28T13:05:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,113,2026-04-28,WAS,Washington Union Station,2026-04-28T13:55:00Z,NA,2026-04-28T13:55:00Z,NA,2026-04-28T11:47:38Z,89.1
amtrak,NER,125,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T18:28:00Z,2026-04-28T18:26:00Z,2026-04-28T18:25:00Z,2026-04-28T18:26:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,125,2026-04-28,WAS,Washington Union Station,2026-04-28T19:50:00Z,2026-04-28T19:11:00Z,2026-04-28T19:11:00Z,2026-04-28T19:11:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,130,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T11:18:00Z,2026-04-28T11:21:00Z,2026-04-28T11:16:00Z,2026-04-28T11:19:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,130,2026-04-28,WAS,Washington Union Station,2026-04-28T10:30:00Z,2026-04-28T10:30:00Z,2026-04-28T10:30:00Z,2026-04-28T10:30:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,141,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T15:04:00Z,2026-04-28T15:02:00Z,2026-04-28T15:02:00Z,2026-04-28T15:02:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,141,2026-04-28,WAS,Washington Union Station,2026-04-28T15:45:00Z,2026-04-28T15:46:00Z,2026-04-28T15:45:00Z,2026-04-28T15:46:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,151,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T10:10:00Z,2026-04-28T10:10:00Z,2026-04-28T10:08:00Z,2026-04-28T10:09:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,151,2026-04-28,WAS,Washington Union Station,2026-04-28T11:30:00Z,2026-04-28T11:33:00Z,2026-04-28T10:58:00Z,2026-04-28T10:58:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,170,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T09:44:00Z,2026-04-28T09:44:00Z,2026-04-28T09:42:00Z,2026-04-28T09:42:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,170,2026-04-28,WAS,Washington Union Station,2026-04-28T09:05:00Z,2026-04-28T09:05:00Z,2026-04-28T09:05:00Z,2026-04-28T09:05:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,171,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T19:43:00Z,2026-04-28T19:43:00Z,2026-04-28T19:40:00Z,2026-04-28T19:40:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,171,2026-04-28,WAS,Washington Union Station,2026-04-28T21:00:00Z,2026-04-28T21:00:00Z,2026-04-28T20:35:00Z,2026-04-28T20:35:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,172,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T11:54:00Z,2026-04-28T11:52:00Z,2026-04-28T11:52:00Z,2026-04-28T11:52:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,172,2026-04-28,WAS,Washington Union Station,2026-04-28T11:10:00Z,2026-04-28T11:10:00Z,2026-04-28T11:10:00Z,2026-04-28T11:10:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,181,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T12:26:00Z,2026-04-28T12:18:00Z,2026-04-28T12:23:00Z,2026-04-28T12:18:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,181,2026-04-28,WAS,Washington Union Station,2026-04-28T13:06:00Z,2026-04-28T13:06:00Z,2026-04-28T13:06:00Z,2026-04-28T13:06:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,183,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T14:32:00Z,2026-04-28T14:29:00Z,2026-04-28T14:29:00Z,2026-04-28T14:29:00Z,2026-04-28T11:47:38Z,89.1
amtrak,NER,183,2026-04-28,WAS,Washington Union Station,2026-04-28T15:16:00Z,2026-04-28T15:16:00Z,2026-04-28T15:16:00Z,2026-04-28T15:16:00Z,2026-04-28T11:47:38Z,89.1
marc,11705,Train412,2026-04-28,11958,UNION STATION MARC Washington,2026-04-28T13:00:00Z,2026-04-28T13:01:28Z,NA,NA,2026-04-28T13:20:09Z,66.9
marc,11705,Train412,2026-04-28,12002,PENN STATION MARC nb,NA,NA,2026-04-28T13:56:00Z,2026-04-28T14:00:39Z,2026-04-28T13:20:09Z,66.9
marc,11705,Train421,2026-04-28,11980,PENN STATION MARC sb,2026-04-28T12:30:00Z,2026-04-28T12:30:00Z,NA,NA,2026-04-28T13:20:09Z,66.9
marc,11705,Train421,2026-04-28,11958,UNION STATION MARC Washington,NA,NA,2026-04-28T13:32:00Z,2026-04-28T13:29:27Z,2026-04-28T13:20:09Z,66.9
marc,11705,Train423,2026-04-28,11980,PENN STATION MARC sb,2026-04-28T13:00:00Z,2026-04-28T13:00:41Z,NA,NA,2026-04-28T13:20:09Z,66.9
marc,11705,Train423,2026-04-28,11958,UNION STATION MARC Washington,NA,NA,2026-04-28T14:03:00Z,2026-04-28T14:03:00Z,2026-04-28T13:20:09Z,66.9
marc,11705,Train525,2026-04-28,11980,PENN STATION MARC sb,2026-04-28T13:30:00Z,2026-04-28T13:33:35Z,2026-04-28T13:28:00Z,2026-04-28T13:31:35Z,2026-04-28T13:20:09Z,66.9
marc,11705,Train525,2026-04-28,11958,UNION STATION MARC Washington,NA,NA,2026-04-28T14:28:00Z,2026-04-28T14:31:35Z,2026-04-28T13:20:09Z,66.9
marc,11705,Train612,2026-04-28,11958,UNION STATION MARC Washington,2026-04-28T12:20:00Z,2026-04-28T12:23:11Z,NA,NA,2026-04-28T13:20:09Z,66.9
marc,11705,Train612,2026-04-28,12002,PENN STATION MARC nb,2026-04-28T13:20:00Z,2026-04-28T13:20:47Z,2026-04-28T13:17:00Z,2026-04-28T13:17:47Z,2026-04-28T13:20:09Z,66.9
amtrak,NER,66,2026-04-28,BAL,Baltimore Penn Station,2026-04-28T02:51:00Z,2026-04-28T02:51:00Z,2026-04-28T02:49:00Z,2026-04-28T02:46:00Z,2026-04-28T13:20:09Z,66.9
